Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),Conservação (product.metafields.custom.conservacao),Descricao Institucional (product.metafields.custom.descricao_institucional),Preço plano anual (product.metafields.custom.preco_plano_anual),Titulo institucional (product.metafields.custom.titulo_institucional),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Informações sobre alérgenos (product.metafields.shopify.allergen-information),Tipo de chocolate (product.metafields.shopify.chocolate-type),Cor (product.metafields.shopify.color-pattern),Preferências dietéticas (product.metafields.shopify.dietary-preferences),Sabor (product.metafields.shopify.flavor),Tipo de farinha/grão (product.metafields.shopify.flour-grain-type),Ficha técnica do alimento (product.metafields.shopify.food-product-form),Instruções de aquecimento (product.metafields.shopify.heating-instructions),Material (product.metafields.shopify.material),Forma (product.metafields.shopify.shape),Tipo de entrada de chá (product.metafields.shopify.tea-input-type),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
caixa-retangular-premium-tiffany-e-lavanda-34-x-21-x-10-cm,Caixa Retangular Premium — Tiffany e Lavanda | 34 x 21 x 10 cm,"<p data-start=""181"" data-end=""448"">Moderna e elegante, a caixa retangular nas cores Tiffany e Lavanda é ideal para valorizar doces e presentes com um visual sofisticado. Seu formato versátil acomoda diferentes produtos com segurança e charme, elevando a experiência já na apresentação.</p>
<p data-start=""450"" data-end=""519"">Perfeita para quem busca uma embalagem refinada, delicada e marcante.</p>
<p data-start=""521"" data-end=""594""><strong data-start=""521"" data-end=""535"">Dimensões:</strong> 34 x 21 x 10 cm<br data-start=""551"" data-end=""554""><strong data-start=""554"" data-end=""576"">Cores disponíveis:</strong> Tiffany e Lavanda</p>",Move Gourmet,Artes e entretenimento > Festas e comemorações > Dar presentes > Embrulhar presentes > Latas e caixas para presente,"","",true,Cor,tiffany,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,deny,manual,45.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.33.24.jpg?v=1772536644,1,Caixa Retangular Premium — Tiffany e Lavanda | 34 x 21 x 10 cm - Move Gourmet,false,,,5091,,,,,,,,,,,,,,,,,,,,,,tiffany; lavanda,,,,,,cartao,retangular,,,,,,,g,,,active
caixa-retangular-premium-tiffany-e-lavanda-34-x-21-x-10-cm,,,,,,,,,lavanda,,,,,,,,,0.0,shopify,deny,manual,45.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.33.03.jpg?v=1772536644,2,Caixa Retangular Premium — Tiffany e Lavanda | 34 x 21 x 10 cm - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
caixa-branca-com-detalhes-dourados-para-bolo-20-x-20-cm,Caixa Branca com Detalhes Dourados para Bolo — 20 x 20 cm,"<p data-start=""572"" data-end=""828"">lássica e refinada, a caixa branca com acabamento dourado traz um toque de luxo à sua confeitaria. Perfeita para bolos de 20 cm de diâmetro e até 20 cm de altura, combina resistência, beleza e apresentação premium para momentos especiais.</p>
<p data-start=""830"" data-end=""892""><strong data-start=""830"" data-end=""854"">Dimensões indicadas:</strong><br data-start=""854"" data-end=""857"">Diâmetro: 20 cm<br data-start=""872"" data-end=""875"">Altura: até 20 cm</p>",Move Gourmet,Artes e entretenimento > Festas e comemorações > Dar presentes > Embrulhar presentes > Latas e caixas para presente,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.28.15_8ecea3fe-8102-4790-b0b1-6151a0a42c57.jpg?v=1772536643,1,Caixa Branca com Detalhes Dourados para Bolo — 20 x 20 cm - Move Gourmet,false,,,5091,,,,,,,,,,,,,,,,,,,,,,floral,,,,,,cartao; papel,cilindrico,,,,,,,g,,,active
caixa-lilas-premium-para-bolo-20-cm,Caixa Lilás Premium para Bolo — 20 cm,"<p data-start=""158"" data-end=""419"">Delicada e sofisticada, a caixa lilás premium foi desenvolvida para valorizar a apresentação do seu bolo com elegância e cuidado. Ideal para bolos de até 20 cm, oferece proteção segura e um visual encantador para presentes e ocasiões especiais.</p>
<p data-start=""421"" data-end=""472""><strong data-start=""421"" data-end=""440"">Compatível com:</strong> bolos de até 20 cm de diâmetro.</p>",Move Gourmet,Artes e entretenimento > Festas e comemorações > Dar presentes > Embrulhar presentes > Latas e caixas para presente,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.27.20_f9d4b365-f79d-4eb9-8c27-bc03f376c595.jpg?v=1772536644,1,Caixa Lilás Premium para Bolo — 20 cm - Move Gourmet,false,,,5091,,,,,,,,,,,,,,,,,,,,,,floral,,,,,,cartao,cilindrico,,,,,,,g,,,active
bolo-15-cm-na-caixa-redonda-embalagem-especial,Bolo 15 cm na caixa redonda ( embalagem especial ),"<p data-start=""29"" data-end=""245"">Imponente, elegante e pronto para impressionar.<br data-start=""76"" data-end=""79"">O bolo de 20 cm é apresentado em uma caixa redonda especial que valoriza cada detalhe da sua confeitaria, unindo proteção, beleza e um visual verdadeiramente premium.</p>
<p data-start=""247"" data-end=""380"">Ideal para presentes sofisticados e celebrações marcantes, é a escolha perfeita para quem deseja encantar desde a primeira impressão.</p>
<p data-start=""382"" data-end=""425"">✨ <strong data-start=""384"" data-end=""425"">Apresentação que eleva a experiência.</strong></p>
<p data-start=""427"" data-end=""494""><strong data-start=""427"" data-end=""454"">Diâmetro do bolo: 15 cm</strong><br data-start=""454"" data-end=""457""><strong data-start=""457"" data-end=""494"">Embalagem: caixa redonda especial (escolha a cor ideal)</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Bolos",Bolo,"Sem açucar, Sem glúten, Sem lactose",true,Cor da caixa,Branco com dourado,,,,,,,,,0.0,shopify,deny,manual,350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/3_70.jpg?v=1772536644,1,Bolo 15 cm na caixa redonda ( embalagem especial ) - Move Gourmet,false,,,2194,,,,,,,,,,,,,,,,,,,,ovos; leite; nozes; trigo,,,,baunilha; cereja; framboesa; morango,trigo,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.28.15.jpg?v=1772536644,g,,,active
bolo-15-cm-na-caixa-redonda-embalagem-especial,,,,,,,,,Lilás,,,,,,,,,0.0,shopify,deny,manual,350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.28.15.jpg?v=1772536644,2,Bolo 15 cm na caixa redonda ( embalagem especial ) - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.27.20.jpg?v=1772536645,g,,,
bolo-15-cm-na-caixa-redonda-embalagem-especial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.27.20.jpg?v=1772536645,3,Bolo 15 cm na caixa redonda ( embalagem especial ) - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bolo-20-cm-na-caixa-redonda-embalagem-especial,Bolo 20 cm na caixa redonda ( embalagem especial ),"<p data-start=""29"" data-end=""245"">Imponente, elegante e pronto para impressionar.<br data-start=""76"" data-end=""79"">O bolo de 20 cm é apresentado em uma caixa redonda especial que valoriza cada detalhe da sua confeitaria, unindo proteção, beleza e um visual verdadeiramente premium.</p>
<p data-start=""247"" data-end=""380"">Ideal para presentes sofisticados e celebrações marcantes, é a escolha perfeita para quem deseja encantar desde a primeira impressão.</p>
<p data-start=""382"" data-end=""425"">✨ <strong data-start=""384"" data-end=""425"">Apresentação que eleva a experiência.</strong></p>
<p data-start=""427"" data-end=""494""><strong data-start=""427"" data-end=""454"">Diâmetro do bolo: 20 cm</strong><br data-start=""454"" data-end=""457""><strong data-start=""457"" data-end=""494"">Embalagem: caixa redonda especial (escolha a cor ideal)</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Bolos",Bolo,"Sem açucar, Sem glúten, Sem lactose",true,Cor da caixa,Branco com dourado,,,,,,,,,0.0,shopify,deny,manual,420.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/1080X1350_10.jpg?v=1772536644,1,Bolo 20 cm na caixa redonda ( embalagem especial ) - Move Gourmet,false,,,2194,,,,,,,,,,,,,,,,,,,,ovos; leite; nozes; trigo,,,,baunilha; cereja; framboesa; morango,trigo,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.28.15.jpg?v=1772536644,g,,,active
bolo-20-cm-na-caixa-redonda-embalagem-especial,,,,,,,,,Lilás,,,,,,,,,0.0,shopify,deny,manual,420.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.28.15.jpg?v=1772536644,2,Bolo 15 cm na caixa redonda ( embalagem especial ) - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.27.20.jpg?v=1772536645,g,,,
bolo-20-cm-na-caixa-redonda-embalagem-especial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.27.20.jpg?v=1772536645,3,Bolo 15 cm na caixa redonda ( embalagem especial ) - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caixa-de-trufas-sortidas-branca-no-acrilico-20x20cm,Caixa de trufas sortidas branca no acrílico 20x20cm,"<p data-start=""29"" data-end=""344"">Elegância que se revela em cada detalhe.<br data-start=""69"" data-end=""72"">A Caixa de Trufas Sortidas branca em acrílico 20x20 cm é uma apresentação sofisticada que valoriza ainda mais a experiência da Páscoa. Repleta de trufas selecionadas, ela combina variedade de sabores, acabamento delicado e um visual impecável para presentear com requinte.</p>
<p data-start=""346"" data-end=""416"">Ideal para surpreender com um presente versátil, refinado e memorável.</p>
<p data-start=""418"" data-end=""481""><strong data-start=""418"" data-end=""481"">Sem glúten • Sem lactose • Sem açúcar refinado • Sem poliol</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Doces e chocolates > Chocolate",Doce,"Sem açucar, Sem glúten, Sem lactose",true,Title,Default Title,,,,,,,,,200.0,shopify,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at14.34.31.jpg?v=1772462723,1,Caixa de trufas sortidas branca no acrílico 20x20cm - Move Gourmet,false,,,4748,,,,,,,,,,,,,,"Sofisticada e versátil, esta caixa branca em acrílico reúne trufas sortidas cuidadosamente selecionadas, com acabamento elegante e apresentação premium. Uma opção perfeita para presentear com charme e exclusividade nesta Páscoa.",,Caixa de Trufas Sortidas Branca em Acrílico 20x20 cm,,,,ovos; leite,chocolate-amargo; chocolate-ao-leite; chocolate-branco,,sem-gluten; nao-contem-lactose,chocolate,,,,,,,,,,,,g,,,active
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-de-pistache-e-mini-trufa-de-chocolate-120g,Ovo de Páscoa chocolate branco com recheio de brigadeiro de Pistache e mini trufa de chocolate. 120g,"<p data-start=""29"" data-end=""306"">Cremoso, elegante e surpreendentemente sofisticado.<br data-start=""80"" data-end=""83"">Este ovo de Páscoa de chocolate branco envolve um recheio delicado de brigadeiro de pistache, finalizado com mini trufas de chocolate que acrescentam profundidade e uma experiência verdadeiramente indulgente a cada mordida.</p>
<p data-start=""308"" data-end=""402"">Perfeito para quem aprecia combinações refinadas e uma Páscoa com mais leveza e exclusividade.</p>
<p data-start=""404"" data-end=""467""><strong data-start=""404"" data-end=""467"">Sem glúten • Sem lactose • Sem açúcar refinado • Sem poliol</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Doces e chocolates > Chocolate",Doce,"Sem açucar, Sem glúten, Sem lactose",true,Title,Default Title,,,,,,,,,120.0,shopify,deny,manual,129.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-02-28_at_13.59.13.jpg?v=1772536645,1,Ovo de Páscoa chocolate branco com recheio de brigadeiro de Pistache e mini trufa de chocolate. 120g - Move Gourmet,false,,,4748,,,,,,,,,,,,,,"Cremoso e sofisticado, este ovo de chocolate branco traz um recheio delicado de brigadeiro de pistache, finalizado com mini trufas de chocolate que elevam a experiência com mais textura e profundidade de sabor.",,Ovo de Páscoa Chocolate Branco com Brigadeiro de Pistache & Mini Trufas,,,,leite; nozes,chocolate-branco,,sem-gluten; nao-contem-lactose; nao-contem-acucar,chocolate,,,,,,,,,,,,g,,,unlisted
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-de-pistache-e-mini-trufa-de-chocolate-120g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-02-28_at_13.59.13_1.jpg?v=1772381716,2,Ovo de Páscoa chocolate branco com recheio de brigadeiro de Pistache e mini trufa de chocolate. 120g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-de-pistache-e-mini-trufa-de-chocolate-120g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-02-28_at_14.04.59.jpg?v=1772536645,3,Ovo de Páscoa chocolate branco com recheio de brigadeiro de Pistache e mini trufa de chocolate. 120g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-de-pistache-e-mini-trufa-de-chocolate-240g,Ovo de Páscoa chocolate branco com recheio de brigadeiro de Pistache e mini trufa de chocolate. 240g,"<p data-start=""29"" data-end=""306"">Cremoso, elegante e surpreendentemente sofisticado.<br data-start=""80"" data-end=""83"">Este ovo de Páscoa de chocolate branco envolve um recheio delicado de brigadeiro de pistache, finalizado com mini trufas de chocolate que acrescentam profundidade e uma experiência verdadeiramente indulgente a cada mordida.</p>
<p data-start=""308"" data-end=""402"">Perfeito para quem aprecia combinações refinadas e uma Páscoa com mais leveza e exclusividade.</p>
<p data-start=""404"" data-end=""467""><strong data-start=""404"" data-end=""467"">Sem glúten • Sem lactose • Sem açúcar refinado • Sem poliol</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Doces e chocolates > Chocolate",Doce,"Sem açucar, Sem glúten, Sem lactose",true,Title,Default Title,,,,,,,,,240.0,shopify,deny,manual,197.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at13.57.37.jpg?v=1772381463,1,Ovo de Páscoa chocolate branco com recheio de brigadeiro de Pistache e mini trufa de chocolate. 240g - Move Gourmet,false,,,4748,,,,,,,,,,,,,,"Cremoso e sofisticado, este ovo de chocolate branco traz um recheio delicado de brigadeiro de pistache, finalizado com mini trufas de chocolate que elevam a experiência com mais textura e profundidade de sabor.",,Ovo de Páscoa Chocolate Branco com Brigadeiro de Pistache & Mini Trufas,,,,leite; nozes,chocolate-branco,,sem-gluten; nao-contem-lactose; nao-contem-acucar,chocolate,,,,,,,,,,,,g,,,unlisted
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-de-pistache-e-mini-trufa-de-chocolate-240g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-02-28_at_14.05.22.jpg?v=1772536645,2,Ovo de Páscoa chocolate branco com recheio de brigadeiro de Pistache e mini trufa de chocolate. 240g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-branco-e-geleia-de-frutas-vermelhas-120g,Ovo de Páscoa Chocolate Branco com recheio de brigadeiro branco e geleia de frutas vermelhas. 120g,"<p data-start=""0"" data-end=""252"">Delicadeza e contraste em uma criação que encanta no primeiro olhar.<br data-start=""68"" data-end=""71"">Este ovo de Páscoa de chocolate branco revela um recheio cremoso de brigadeiro branco, harmonizado com geleia de frutas vermelhas que traz leve acidez e equilíbrio perfeito ao doce.</p>
<p data-start=""254"" data-end=""364"">Uma combinação pensada para quem aprecia sabores suaves com um toque sofisticado e surpreendente nesta Páscoa.</p>
<p data-start=""366"" data-end=""429""><strong data-start=""366"" data-end=""429"">Sem glúten • Sem lactose • Sem açúcar refinado • Sem poliol</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Doces e chocolates > Chocolate",Doce,"Sem açucar, Sem glúten, Sem lactose",true,Title,Default Title,,,,,,,,,120.0,shopify,deny,manual,119.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-02-28_at_13.56.17.jpg?v=1772536645,1,Ovo de Páscoa Chocolate Branco com recheio de brigadeiro branco e geleia de frutas vermelhas. 120g - Move Gourmet,false,,,4748,,,,,,,,,,,,,,"Este ovo de Páscoa de chocolate branco traz um recheio cremoso de brigadeiro branco, harmonizado com geleia de frutas vermelhas que adiciona leve acidez e equilíbrio ao doce. Uma combinação sofisticada para quem aprecia sabores suaves com um toque surpreendente.",,Ovo de Páscoa Chocolate Branco com Brigadeiro Branco & Geleia de Frutas Vermelhas,,,,leite; soja,chocolate-branco,,sem-gluten; nao-contem-lactose; nao-contem-adocantes-artificiais,chocolate; caramelo,,,,,,,,,,,,g,,,unlisted
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-branco-e-geleia-de-frutas-vermelhas-120g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-02-28_at_13.56.17_1.jpg?v=1772536645,2,Ovo de Páscoa Chocolate Branco com recheio de brigadeiro branco e geleia de frutas vermelhas. 120g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-branco-e-geleia-de-frutas-vermelhas-120g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-02-28_at_14.04.59.jpg?v=1772536645,3,Ovo de Páscoa chocolate branco com recheio de brigadeiro de Pistache e mini trufa de chocolate. 120g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovo-de-pascoa-chocolate-branco-com-recheio-de-brigadeiro-branco-e-geleia-de-frutas-vermelhas-240g,Ovo de Páscoa Chocolate Branco com recheio de brigadeiro branco e geleia de frutas vermelhas. 240g,"<p data-start=""0"" data-end=""252"">Delicadeza e contraste em uma criação que encanta no primeiro olhar.<br data-start=""68"" data-end=""71"">Este ovo de Páscoa de chocolate branco revela um recheio cremoso de brigadeiro branco, harmonizado com geleia de frutas vermelhas que traz leve acidez e equilíbrio perfeito ao doce.</p>
<p data-start=""254"" data-end=""364"">Uma combinação pensada para quem aprecia sabores suaves com um toque sofisticado e surpreendente nesta Páscoa.</p>
<p data-start=""366"" data-end=""429""><strong data-start=""366"" data-end=""429"">Sem glúten • Sem lactose • Sem açúcar refinado • Sem poliol</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Doces e chocolates > Chocolate",Doce,"Sem açucar, Sem glúten, Sem lactose",true,Title,Default Title,,,,,,,,,240.0,shopify,deny,manual,189.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsAppImage2026-02-28at13.55.56.jpg?v=1772536646,1,Ovo de Páscoa Chocolate Branco com recheio de brigadeiro branco e geleia de frutas vermelhas. 240g - Move Gourmet,false,,,4748,,,,,,,,,,,,,,"Este ovo de Páscoa de chocolate branco traz um recheio cremoso de brigadeiro branco, harmonizado com geleia de frutas vermelhas que adiciona leve acidez e equilíbrio ao doce. Uma combinação sofisticada para quem aprecia sabores suaves com um toque surpreendente.",,Ovo de Páscoa Chocolate Branco com Brigadeiro Branco & Geleia de Frutas Vermelhas,,,,leite; soja,chocolate-branco,,sem-gluten; nao-contem-lactose; nao-contem-adocantes-artificiais,chocolate; caramelo,,,,,,,,,,,,g,,,unlisted
